title,url,published,stock,text,label
Jim Cramer Says NVIDIA Corporation (NVDA)’s China Troubles Are Poorly Times,https://finance.yahoo.com/news/jim-cramer-says-nvidia-corporation-171529528.html,2025-09-17T17:15:29Z,NVDA,recently published latest stock jim cramer discussed episode examining turnaround nvidia corporation nasdaqnvda one stock jim cramer recently discussed nvidia corporation nasdaqnvda one jim cramers favorite stock belief firm heralding new industrial revolution play key role robotics industry well given status valuable company world nvidia corporation nasdaqnvda often focus myriad report daily negative made cramer repeatedly comment long knife nvidia nvidia corporation nasdaqnvdas share turbulent trading start yesterday china accused firm violating antimonopoly law china ruling nvidias monopolistic behavior know five year remember left open mellanox great company let expand data center totally get think interesting treasury secretary bessent say poorly timed jim cramer say nvidia corporation nvdas china trouble poorly time photo javier esteban unsplash case apple cramer also belief one influenced much daily movement nvidia corporation nasdaqnvdas share either instance commented september th however got real bad news trading owning nvidia price performance nvidia much better company including one thats larger position say dont care got another idea today citi analyst day shine oh yeah four week nvidia really nailed mention lowered price target stock actually finished day break rank acknowledge potential nvda investment conviction lie belief ai stock hold greater promise delivering higher return limited downside risk looking extremely cheap ai stock also major beneficiary trump tariff onshoring see free report best shortterm ai stock read next stock double year hidden ai stock buy right,0
Influential analyst drops fresh take on Nvidia ahead of key report,https://www.thestreet.com/investing/influential-analyst-drops-fresh-take-on-nvidia-ahead-of-key-report,2025-08-26T16:47:00Z,NVDA,,0
Analysts unveil surprising Dell stock target after slump,https://www.thestreet.com/investing/analysts-unveil-surprising-dell-stock-target-after-slump,2025-08-31T20:07:00Z,NVDA,,0
Analyst surprisingly cuts Nvidia stock target amid a growing threat,https://www.thestreet.com/investing/analyst-surprisingly-cuts-nvidia-stock-target-amid-a-growing-threat,2025-09-09T15:33:00Z,NVDA,,1
"Top Stock Movers Now: Tesla, Intel, Nvidia, and More",https://www.investopedia.com/top-stock-movers-now-tesla-intel-nvidia-and-more-11809916,2025-09-15T15:31:56Z,NVDA,key takeaway u equity mostly rose midday optimism uschina trade tiktoks future tesla ceo elon musk purchased billion electric vehicle maker stock chinese regulator investigating u chipmakers alleged dumping analog integrated circuit semiconductor u equity higher midday positive comment china trade future tiktok president trump well tesla tsla news sp nasdaq gained dow jones industrial average little changed tesla share jumped regulatory filing showed ceo elon musk purchased million share electric vehicle stock valued billion share seagate technology holding stx traded first time continued excitement company new hard disk drive artificial intelligence data center intel intc share climbed struggling semiconductor maker reduced target fullyear nongaap operating expense completing billion sale majority stake altera programmable chip business private equity firm silver lake alphabet googl share third straight session making parent google fourth company trillion market capitalization corteva ctva among worstperforming stock sp following report manufacturer crop seed pesticide looking splitting two separate company chipmakers including nvidia nvda texas instrument txn fell chinese regulator investigating potential dumping analog integrated circuit semiconductor u uslisted share astrazeneca azn declined report drugmaker paused planned million investment britain received downgrade europe handelsbanken oil gold future rose yield year treasury note declined u dollar lost ground euro pound yen price major cryptocurrencies dipped,1
Record Highs for Major Stock Indexes as Chip Makers Soar,https://www.barchart.com/story/news/34895101/record-highs-for-major-stock-indexes-as-chip-makers-soar,2025-09-18T15:08:24Z,NVDA,switch market flag open menu switch market flag targeted data country choice targeted data country choice,1
Stock and crypto bulls are watching for rate cuts to drive the market higher: Opening Bid top takeaway,https://finance.yahoo.com/news/stock-and-crypto-bulls-are-watching-for-rate-cuts-to-drive-the-market-higher-opening-bid-top-takeaway-155327339.html,2025-09-17T15:53:27Z,NVDA,fed decision day market market bull sent stock fresh record week banking big gift fed chair jerome powell market expect fed cut interest rate basis point leave door open rate cut anything short big gift guessed bear life market see jay powell become maybe dovish market expects could actually taken negative dovish would suggest maybe he panicking little bit maybe feel he behind eight ball could see market retrace said slatestone wealth management chief market strategist kenny polcari opening bid read fed rate decision affect bank account loan credit card investment sure highflier name really participated going first one get hit around horn ai trade spread president trump landed uk first lady melania tech leader like nvidia nvda openai opaipvt ai giant wasting time making announcement coincide trump uk arrival marc benioffled salesforce crm said invest billion uk operation end decade try make country european ai hub microsoft msft said investing billion uk meanwhile china ai stock ripped new record optimism spread hang seng tech index hstechhk closed highest level since nov baidu bidu alibaba baba saw strong session dont know bubble polcari said adding infrastructure buildout ai remains early inning openai cfo sarah friar drove home point recent chat coreweaves crwv cofounder ceo michael intrator crypto comeback somewhat radar bitcoin btcusd price broken trading range last five day u dollar reached fouryear low crypto insider tell crypto market also readying another charge higher fed begin cut rate could create even pressure u dollar spent time first son eric trump one crypto partner asher genoot hut trump tower tuesday afternoon besides executive vice president trump organization eric also cofounder newly public crypto miner american bitcoin abtc genoots hut ceo provides infrastructure power back office service etc allows american bitcoin mine bitcoin,0
"Oracle's 'truly awesome' quarter stuns Wall Street, sending stock up 36% and making Ellison world's richest man",https://finance.yahoo.com/news/oracles-truly-awesome-quarter-stuns-wall-street-sending-stock-up-36-and-making-ellison-worlds-richest-man-165228458.html,2025-09-10T16:52:28Z,NVDA,oracle orcl massive backlog cloud business stunned wall street cemented company role key player ai market lifting hope broader artificial intelligencefueled tech rally room run oracle said late tuesday rpo remaining performance obligation measure future revenue customer contract jumped roughly quarter billion outstanding contract revenue drove company project oracle cloud infrastructure oci business grow billion current fiscal year soar billion deutsche bank analyst brad zelnick called result truly awesome said oracle underscored position leader ai infrastructure oracle ceo safra catz said software giant signed four multibilliondollar contract three different customer first quarter catz didnt name customer noted company significant contract who ai including openai opaipvt xai xaaipvt meta meta nvidia nvda amd amd many others wall street journal reported wednesday oracle signed billion fiveyear deal openai oracle stock soared wednesday marking share biggest daily gain since december adding billion market value company also pushed chairman larry ellison wealth past tesla tsla ceo elon musk secure title world richest person stock surge came even software giant earnings revenue first quarter fell wall street projection oracle stock rose premarket trading thursday following notable rally day prior oracle also lifted forecast capital expenditure billion previous estimate billion fill data center latest chip server support ai demand move lifted ai chip stock wednesday nvidia nvda amd amd jumping midday trading respectively william blair analyst sebastien naji said note client wednesday oracle continues shift meaningfully higher stratum growth called backlog astonishing jefferies jef analyst brent thill said result support growing ai optimism week ago tech stock pressure investor worried aifueled tech rally coming end openai ceo sam altmans ai bubble commentary mit report company studied werent getting return investment ai spooking market otherwise slow latesummer period investor,1
"Stock market today: S&P 500 crosses 6,500, Dow hits record after Nvidia earnings, surprise GDP jump",https://finance.yahoo.com/news/live/stock-market-today-sp-500-crosses-6500-dow-hits-record-after-nvidia-earnings-surprise-gdp-jump-200200115.html,2025-08-28T20:02:53Z,NVDA,u stock rose across board thursday wall street weighed sign resilient economy move federal reserve governor lisa cook sue president trump dust settled nvidias nvda earnings techheavy nasdaq composite ixic led way higher rising close shy fresh record sp gspc rose crossing level first time set secondconsecutive alltime high dow jones industrial average dji ticked enough notch record government said u gdp rose second quarter surprise bump first estimate broad rebound dip q due variety factor notably decrease import followed q import surge frontrun tariff well healthy pickup consumer spending meanwhile jobless claim fell layoff remained low another economic test loom friday july reading pce consumer inflation closely watched central bank due morning investor also watching ongoing dispute trump cook thursday cook sued president refusing bow termination letter earlier week biggest test yet central bank independence executive branch influence meanwhile initial cloud nvidia lifted investor dug quarterly report seen test ai trade driving stock gain year chipmakers share closed nearly paring bigger immediate postearnings loss company disappointing data center sale uncertainty future china overshadowed earnings beat nvidia stressed demand ai chip power application like chatgpt remotely data center healthy countering recent fear ai bubble burst ceo jensen huang touted extraordinary demand company blackwell ai gpus graphic processing unit huang also told yahoo finance company getting fired back sell chip billion china ai market following shortlived export ban though geopolitical uncertainty remains overhang opportunity read latest trump tariff live coverage update,0
"Stock market today: Dow, S&P 500, Nasdaq muted after Trump moves to oust Fed's Cook",https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-muted-after-trump-moves-to-oust-feds-cook-230306289.html,2025-08-25T23:03:06Z,NVDA,u stock nudged higher tuesday wall street absorbed president trump bid remove federal reserve governor lisa cook investor turned focus nvidias nvda earnings week dow jones industrial average dji rose sp gspc climbed techheavy nasdaq composite ixic rose move higher among major gauge follows pullback stock monday recordsetting rally end last week investor treading carefully trump took social medium ramp pressure fed feud trade offensive president said late monday determined sufficient cause oust cook top fed official resisted persistent demand resignation allegation mortgage fraud cook said wont step cook attorney said would file lawsuit challenge called illegal action tuesday trump signaled administration good people mind cook position adding expects soon hold majority fed paving way lower rate longerdated u bond price fell amid concern trump move fed independence pushed interest rate cut could stoke inflation yield year tnx treasury fell longerterm year tyx treasury rose u dollar dxf index fell trade front trump vowed impose fresh tariff export curb chip technology country unfairly placed tax u digital service speaking monday social medium post reprisal risk escalating trade tension u european union defended use measure tuesday read latest trump tariff meanwhile wall street bracing nvidia nvda earnings land wednesday bell expectation result skyhigh company stock almost far year even restriction chip sale china possibly cost company billion live coverage update,1
This AI Stock Just Snagged an NFL Deal. Should You Buy Shares Here?,https://www.barchart.com/story/news/34366726/this-ai-stock-just-snagged-an-nfl-deal-should-you-buy-shares-here,2025-08-25T12:18:41Z,NVDA,switch market flag open menu switch market flag targeted data country choice targeted data country choice,1
Why AI stock tremors are ripping through portfolios,https://finance.yahoo.com/news/why-ai-stock-tremors-are-ripping-through-portfolios-123012040.html,2025-09-07T12:30:12Z,NVDA,takeaway today morning brief sign receive inbox every morning along chart day watching reading economic data release earnings talk ton people week role truthfully volume gotten large friday usually forgotten name start talking like people ive talked drive right house way back work complaining keeping real positive litany conversation there often one comment week leaf impression week comment belongs cai ai founder executive chair tom siebel siebel og tech always enjoy chatting he blunt know stuff make great insight great interview company stock got slammed thursday morning reporting rough quarter yanking fullyear outlook siebel stepped mic opening bid morning show alongside new ceo stephen ehikian dropped golden nugget market company trading time revenue company trading halftrilliondollar valuation lose billion year mean lot valuation crazy come cai bargain stock siebel said clue cai screaming buy yeartodate tanking hung analyst game plus year ago think cai need restore investor trust take rest sort ehikian fresh working trump administration lot work short period time siebels valuation comment interest light pressure seeing ai stock began late last week nvidia nvda investor reassessed company quarter outlook share past five trading session ai selling persisted week salesforce crm figma fig got drilled thursday quarterly number didnt wow clear hype earnings call wasnt enough paper soft area earnings report growing concern street center around pace ai demand corporation given look slowing u economy overarching concern whether valuation plateaued sizable chunk ai stock fancy might given sharp negative reaction,1
"Stock market today: Dow Jones, S&P 500, Nasdaq climb as investors await Fed decision after Nasdaq’s record close",https://finance.yahoo.com/news/live/stock-market-today-dow-jones-sp-500-nasdaq-climb-as-investors-await-fed-decision-after-nasdaqs-record-close-000206865.html,2025-09-15T00:02:06Z,NVDA,u stock touched new high monday uschina trade talk unfolded madrid investor awaited pivotal federal reserve meeting later week sp gspc rose nearly close first time techheavy nasdaq composite ixic jumped roughly notch sixth consecutive record close dow jones industrial average dji edged major u stock index coming strong week nasdaq sp saw best weekly showing since early august dow snapped twoweek losing streak investor looking ahead federal reserve policy meeting wednesday trader pricing chance quarterpoint reduction odds jumbo rate cut monday midday easing could provide another tailwind stock particularly ai enthusiasm continues drive market sentiment trader also watching whether stephen miran sworn fed governor time participate week fomc vote meanwhile u chinese official also met another round highstakes trade talk madrid monday amid ongoing trade war treasury secretary scott bessent said country agreed framework tiktok deal ahead u ban set go effect sept share oracle orcl software giant reportedly contender buy social medium app jumped elsewhere nvidias nvda stock fell fractionally appearing shake news preliminary probe china found ai chipmaker violated country antitrust law tesla tsla stock jumped turn positive year news broke ceo elon musk purchased billion worth share live coverage update,1
"Stock market today: Dow leads S&P 500, Nasdaq higher as CPI inflation, jobless claims data sets stage for Fed",https://finance.yahoo.com/news/live/stock-market-today-dow-leads-sp-500-nasdaq-higher-as-cpi-inflation-jobless-claims-data-sets-stage-for-fed-133449641.html,2025-09-11T13:34:49Z,NVDA,u stock closed record high thursday latest reading inflation showed consumer price ticked august jobless claim rose highest level nearly four year together data helped set expectation pace interest rate cut year dow jones industrial average dji led stock higher rising point closing first time sp gspc rose techheavy nasdaq composite ixic gained around fourthconsecutive record close first time closing mark thursday consumer price index cpi report august exhibited sign president trump tariff impacting consumer cost august reading wholesale inflation came cooler expected read latest trump tariff cpi report showed inflation remained sticky last month annual headline rate rising compared july month month price rose compared july increase uptick compared economist expectation monthly gain shift past market expected shrug persistent price pressure print isnt expected dissuade federal reserve lowering rate meeting next week recent federal data shown crack labor market update weekly jobless claim thursday continued paint picture weakening job landscape application unemployment benefit jumping nearly four year trader see greater chance quarterpoint reduction next week vast majority expect central bank cut rate three time end year earnings front kroger kr adobe adbe thursday docket live coverage update,1
"These are the stock-market trades to make going into the end of the year, according to Goldman Sachs",https://www.marketwatch.com/story/these-are-the-stock-market-trades-to-make-going-into-the-end-of-the-year-according-to-goldman-sachs-694bfedf,2025-09-08T13:31:00Z,NVDA,,1
"Stock market today: Dow, S&P 500, Nasdaq futures sink as Treasury yields jump amid tariff, Fed uncertainty",https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-futures-sink-as-treasury-yields-jump-amid-tariff-fed-uncertainty-235520886.html,2025-09-01T23:55:20Z,NVDA,u stock sank tuesday finished session low kicking historically worst trading month year wall street looked ahead crucial job report could shape expectation interestrate cut dow jones industrial average dji fell around point sp gspc dropped worst day month techheavy nasdaq composite ixic tumbled roughly marking sour start september another winning month major wall street stock index nvidia nvda led decline magnificent seven stock around chipmaker pushed back medium report suggesting ai chip sold treasury yield rose year tyx jumping basis point trade around eyeing key level first time since july level typically viewed headwind stock similarly benchmark year tnx yield rose near wall street kicked holidayshortened week monday labor day closure bracing potentially tumultuous month legal drama around president trump tariff concern federal reserve independence focus gold gcf topped alltime high seen earlier spring trading around ounce expectation fed cut rate month chair jerome powell signaled openness move bet face key test friday august job report job opening private payroll due ahead meanwhile update tuesday showed u manufacturing contracted sixth straight month august market currently pricing roughly odds basis point rate cut september week data could help make case deeper easing investor also watching washington court hearing whether trump fire fed governor lisa cook ended without ruling even seek reshape board governor major blow trump trade agenda federal appeal court ruled global tariff unconstitutional trump blasted decision highly partisan vowed appeal supreme court soon tuesday live coverage update,1
"Nvidia earnings live: Stock falls on data center revenue miss. Also: Snowflake pops, CrowdStrike drops",https://finance.yahoo.com/news/live/nvidia-earnings-live-stock-falls-on-data-center-revenue-miss-also-snowflake-pops-crowdstrike-drops-202724450.html,2025-08-27T20:27:24Z,NVDA,williamssonoma wsm said saw minimal impact tariff second quarter result expects tariff pressure topline growth operating margin current quarter incremental tariff rate doubled since last earnings call cfo jeffrey howie said company earnings call may earnings call incremental tariff rate today call doubled includes additional china tariff india tariff via nontariff averaged tariff rest world well steel aluminum tariff copper tariff furniture company house brand west elm pottery barn reported betterthanexpected earnings per share wall street expected eps williamssonoma stock early afternoon trading stock sank earlier week along furniture stock president trump posted social medium administration would open investigation furniture import impose additional tariff sector early speculate think day day probe there lot information subject laura alber williamssonomas ceo said possible furniture tariff say going difficult industry even tariff put bring huge amount back united state short window time arent factory available lot production u course much better position happen strong usa manufacturing capability already alber continued good chunk upholstery united state speak would something wed really push,0
"Earnings live: MongoDB stock soars on AI tailwind, Okta gains steam, Bank of Montreal rises",https://finance.yahoo.com/news/live/earnings-live-mongodb-stock-soars-on-ai-tailwind-okta-gains-steam-bank-of-montreal-rises-121046939.html,2025-08-26T12:10:46Z,NVDA,williamssonoma wsm said saw minimal impact tariff second quarter result expects tariff pressure topline growth operating margin current quarter incremental tariff rate doubled since last earnings call cfo jeffrey howie said company earnings call may earnings call incremental tariff rate today call doubled includes additional china tariff india tariff via nontariff averaged tariff rest world well steel aluminum tariff copper tariff furniture company house brand west elm pottery barn reported betterthanexpected earnings per share wall street expected eps williamssonoma stock early afternoon trading stock sank earlier week along furniture stock president trump posted social medium administration would open investigation furniture import impose additional tariff sector early speculate think day day probe there lot information subject laura alber williamssonomas ceo said possible furniture tariff say going difficult industry even tariff put bring huge amount back united state short window time arent factory available lot production u course much better position happen strong usa manufacturing capability already alber continued good chunk upholstery united state speak would something wed really push,0
"S&P 500 Gains & Losses Today: Kraft Heinz, Nvidia Fall; Ulta Beauty Stock Recovers",https://www.investopedia.com/s-and-p-500-gains-and-losses-today-kraft-heinz-nvidia-fall-ulta-beauty-stock-recovers-11802164,2025-09-02T20:59:54Z,NVDA,key takeaway sp fell tuesday sept stock coming pressure start abbreviated trading week investor looked toward friday key job report kraft heinz announced plan separate two company share food maker plunged nvidia share slipped amid retreat chip share ulta beauty share bounced higher analyst praised cosmetic retailer strong quarterly result strategic advance u stock lost ground first trading day september sp ended tuesday session market returned action following extended labor day weekend dow slid nasdaq dropped chip stock retreated nvidia nvda slipping monday session read investopedias full coverage today trading labor market likely focus shortened trading week investor looking toward friday morning release august job report could major implication federal reserve policymakers deliberating possible interestrate cut meeting later month share kraft heinz khc tumbled falling furthest sp stock packaged food giant announced plan separate north american grocery business sauce spread unit grocery business includes oscar mayer kraft single lunchables larger saucefocused company remain home heinz ketchup philadelphia cream cheese kraft mac cheese announcement splitup company expects close second half came decade megamerger kraft heinz created one world largest food company alcoholic beverage maker constellation brand stz cut adjusted profit guidance citing tariff impact slumping beer demand maker modelo corona beer brand anticipates decline beer sale fiscal macroeconomic uncertainty weighs consumer spending constellation brand share sank tuesday share albemarle alb world largest lithium miner lost baird analyst raised price target albemarle stock ahead holiday weekend highlighting recovery lithium price following capacity cut major producer china however baird maintained underperform rating albemarle stock citing limited visibility dynamic lithium market uncertainty surrounding chinese government policy share beauty product retailer ulta beauty ulta jumped notching sp top daily performance claw back heavy loss posted friday end volatile week trading ahead holiday weekend barclays analyst raised price target ulta share pointing cosmetic company strong secondquarter result well positive strategic initiative ceo kecia steelman took rein ulta beginning biogen biib received approval food drug administration injectable version leqembi treatment alzheimers disease produced biotech company collaboration japanese pharmaceutical firm esai whereas patient previously needed travel infusion center timeconsuming process twice per month leqembi taken home via weekly undertheskin injection biogen share jumped tuesday share fashion company ralph lauren rl advanced reach alltime closing high company received boost last week dress made ralph lauren featured engagement photo released superstar recording artist taylor swift,1
"Stock market today: S&P 500, Nasdaq climb as investors await Fed decision after Nasdaq’s record close",https://finance.yahoo.com/news/live/stock-market-today-sp-500-nasdaq-climb-as-investors-await-fed-decision-after-nasdaqs-record-close-000206835.html,2025-09-15T00:02:06Z,NVDA,u stock touched new high monday uschina trade talk unfolded madrid investor awaited pivotal federal reserve meeting later week sp gspc rose nearly close first time techheavy nasdaq composite ixic jumped roughly notch sixth consecutive record close dow jones industrial average dji edged major u stock index coming strong week nasdaq sp saw best weekly showing since early august dow snapped twoweek losing streak investor looking ahead federal reserve policy meeting wednesday trader pricing chance quarterpoint reduction odds jumbo rate cut monday midday easing could provide another tailwind stock particularly ai enthusiasm continues drive market sentiment trader also watching whether stephen miran sworn fed governor time participate week fomc vote meanwhile u chinese official also met another round highstakes trade talk madrid monday amid ongoing trade war treasury secretary scott bessent said country agreed framework tiktok deal ahead u ban set go effect sept share oracle orcl software giant reportedly contender buy social medium app jumped elsewhere nvidias nvda stock fell fractionally appearing shake news preliminary probe china found ai chipmaker violated country antitrust law tesla tsla stock jumped turn positive year news broke ceo elon musk purchased billion worth share live coverage update,1
"Nvidia and Google are still hot trades, but opportunities are rising in small caps",https://finance.yahoo.com/news/nvidia-and-google-are-still-hot-trades-but-opportunities-are-rising-in-small-caps-154538395.html,2025-09-03T15:45:38Z,NVDA,wall street bracing market turbulence investor lookout opportunity outside household name september tends bit rougher patch market general tim urbanowicz chief investment strategist innovator capital management said yahoo finance opening bid step back also think there opportunity opening outside big tech name specifically small cap urbanowicz said smallcap stock lagged market relative valuation gap growth holding strong company may finally get bid start catching balanced mix largecap leader smallcap holding could offer growth relief portfolio navigating seasonal volatility sp small cap index gained past month compared sp gspc rise doesnt mean investor abandon tech giant like nvidia nvda alphabet google goog trade remains intact dont think necessarily need take foot gas nvidia tech trade big tech trade urbanowicz said adding little seasonal weakness likely continue shortterm lot name smallercap name particular think catalyst really call attention move back half year among magnificent seven urbanowicz singled alphabet standout cited discounted valuation relative peer recent regulatory clarity could help company execute ai strategy u judge ruled earlier week google would forced breakup thus avoiding sale chrome android division however google must share search data competitor end exclusive agreement make default search engine various device ruling helpful remove gray sky give clear runway ai ambition urbanowicz said end day company going win ai search going one interface user comfortable able keep chrome huge huge win stock smallcap opportunity come amid broader market dynamic shaping investor behavior bond market source volatility u longterm treasury yield rising concern debt level federal reserve independence creep back focus rising yield put pressure highgrowth tech stock rely low borrowing cost fuel expansion,1
"Stock market today: Dow Jones, S&P 500, Nasdaq futures climb as investors await Fed decision after Nasdaq’s record close",https://finance.yahoo.com/news/live/stock-market-today-dow-jones-sp-500-nasdaq-futures-climb-as-investors-await-fed-decision-after-nasdaqs-record-close-000206333.html,2025-09-15T00:02:06Z,NVDA,u stock touched new high monday uschina trade talk unfolded madrid investor awaited pivotal federal reserve meeting later week sp gspc rose nearly close first time techheavy nasdaq composite ixic jumped roughly notch sixth consecutive record close dow jones industrial average dji edged major u stock index coming strong week nasdaq sp saw best weekly showing since early august dow snapped twoweek losing streak investor looking ahead federal reserve policy meeting wednesday trader pricing chance quarterpoint reduction odds jumbo rate cut monday midday easing could provide another tailwind stock particularly ai enthusiasm continues drive market sentiment trader also watching whether stephen miran sworn fed governor time participate week fomc vote meanwhile u chinese official also met another round highstakes trade talk madrid monday amid ongoing trade war treasury secretary scott bessent said country agreed framework tiktok deal ahead u ban set go effect sept share oracle orcl software giant reportedly contender buy social medium app jumped elsewhere nvidias nvda stock fell fractionally appearing shake news preliminary probe china found ai chipmaker violated country antitrust law tesla tsla stock jumped turn positive year news broke ceo elon musk purchased billion worth share live coverage update,1
"Stock market today: Dow, S&P 500, Nasdaq waver after Trump moves to oust Fed's Cook",https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-waver-after-trump-moves-to-oust-feds-cook-230306741.html,2025-08-25T23:03:06Z,NVDA,u stock nudged higher tuesday wall street absorbed president trump bid remove federal reserve governor lisa cook investor turned focus nvidias nvda earnings week dow jones industrial average dji rose sp gspc climbed techheavy nasdaq composite ixic rose move higher among major gauge follows pullback stock monday recordsetting rally end last week investor treading carefully trump took social medium ramp pressure fed feud trade offensive president said late monday determined sufficient cause oust cook top fed official resisted persistent demand resignation allegation mortgage fraud cook said wont step cook attorney said would file lawsuit challenge called illegal action tuesday trump signaled administration good people mind cook position adding expects soon hold majority fed paving way lower rate longerdated u bond price fell amid concern trump move fed independence pushed interest rate cut could stoke inflation yield year tnx treasury fell longerterm year tyx treasury rose u dollar dxf index fell trade front trump vowed impose fresh tariff export curb chip technology country unfairly placed tax u digital service speaking monday social medium post reprisal risk escalating trade tension u european union defended use measure tuesday read latest trump tariff meanwhile wall street bracing nvidia nvda earnings land wednesday bell expectation result skyhigh company stock almost far year even restriction chip sale china possibly cost company billion live coverage update,1
"Stock market today: Dow, S&P 500, Nasdaq futures slide as Treasury yields jump amid tariff, Fed uncertainty",https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-nasdaq-futures-slide-as-treasury-yields-jump-amid-tariff-fed-uncertainty-235520838.html,2025-09-01T23:55:20Z,NVDA,u stock sank tuesday finished session low kicking historically worst trading month year wall street looked ahead crucial job report could shape expectation interestrate cut dow jones industrial average dji fell around point sp gspc dropped worst day month techheavy nasdaq composite ixic tumbled roughly marking sour start september another winning month major wall street stock index nvidia nvda led decline magnificent seven stock around chipmaker pushed back medium report suggesting ai chip sold treasury yield rose year tyx jumping basis point trade around eyeing key level first time since july level typically viewed headwind stock similarly benchmark year tnx yield rose near wall street kicked holidayshortened week monday labor day closure bracing potentially tumultuous month legal drama around president trump tariff concern federal reserve independence focus gold gcf topped alltime high seen earlier spring trading around ounce expectation fed cut rate month chair jerome powell signaled openness move bet face key test friday august job report job opening private payroll due ahead meanwhile update tuesday showed u manufacturing contracted sixth straight month august market currently pricing roughly odds basis point rate cut september week data could help make case deeper easing investor also watching washington court hearing whether trump fire fed governor lisa cook ended without ruling even seek reshape board governor major blow trump trade agenda federal appeal court ruled global tariff unconstitutional trump blasted decision highly partisan vowed appeal supreme court soon tuesday live coverage update,1
Earnings live: Zoom stock jumps as markets turn their focus to Nvidia earnings,https://finance.yahoo.com/news/live/earnings-live-zoom-stock-jumps-as-markets-turn-their-focus-to-nvidia-earnings-210250806.html,2025-08-22T21:02:50Z,NVDA,williamssonoma wsm said saw minimal impact tariff second quarter result expects tariff pressure topline growth operating margin current quarter incremental tariff rate doubled since last earnings call cfo jeffrey howie said company earnings call may earnings call incremental tariff rate today call doubled includes additional china tariff india tariff via nontariff averaged tariff rest world well steel aluminum tariff copper tariff furniture company house brand west elm pottery barn reported betterthanexpected earnings per share wall street expected eps williamssonoma stock early afternoon trading stock sank earlier week along furniture stock president trump posted social medium administration would open investigation furniture import impose additional tariff sector early speculate think day day probe there lot information subject laura alber williamssonomas ceo said possible furniture tariff say going difficult industry even tariff put bring huge amount back united state short window time arent factory available lot production u course much better position happen strong usa manufacturing capability already alber continued good chunk upholstery united state speak would something wed really push,0
This Dividend Stock Is Up 10% This Year and Amazon Could Take It Even Higher,https://www.barchart.com/story/news/34904913/this-dividend-stock-is-up-10-this-year-and-amazon-could-take-it-even-higher,2025-09-18T23:30:02Z,NVDA,switch market flag open menu switch market flag targeted data country choice targeted data country choice,1
"The shine isn't off Nvidia, but analysts grow more cautious on its growth: Wall Street reactions",https://finance.yahoo.com/news/the-shine-isnt-off-nvidia-but-analysts-grow-more-cautious-on-its-growth-wall-street-reactions-164737531.html,2025-08-28T16:47:37Z,NVDA,nvidia nvda still ai star even didnt light latest earnings report chipmakers blockbuster second quarter beat expectation top bottom line didnt quiet analyst concern slowing momentum particularly data center growth exposure chinese market frank lee global head tech hardware hsbc struck cautious tone see limited room earnings upside revision share price catalyst nearterm unless increasing clarity upside csp capex expectation market artificial intelligence gpus evergrowing lee pointed jensen huangs comment top four hyperscalers totaling billion capital expenditure huang projected trillion trillion ai infrastructure spending lee warned nvidia seen significant beat raise quarter since qfy firm maintained hold rating price target nvidia stock fell slightly thursday morning year date well ahead sp gspc gain nvidias data center performance didnt sit well street segment revenue reached billion compared billion previous year slightly consensus estimate billion according bloomberg data sold h chip china quarter include potential sale guidance ruben roy stifel noted dc data center revenue lower expected despite increasing yy qq firm reiterated buy rating price target gil luria da davidson highlighted slowdown bluntly data center revenue saw smallest sequential increase since fq luria wrote note said china push increase domestic chip production coupled national security concern could indefinitely restrict nvidias future sale within country luria raised price target kept neutral rating citing continued concern around company ability sell h china huang fought back worry nvidias future obviously record quarter without china guided another record quarter without china incredible growth told yahoo finance others wall street agree nvidia room run citi analyst atif malik maintained buy rating lifting price target anticipates nvidia could see strong growth h chip sale potentially tune billion billion q geopolitical issue fade,0
"Stock Index Futures Fall as Fed Independence Concerns Resurface, U.S. Economic Data on Tap",https://www.barchart.com/story/news/34386529/stock-index-futures-muted-with-fate-of-feds-cook-in-focus-u-s-economic-data-on-tap,2025-08-26T10:16:21Z,NVDA,switch market flag open menu switch market flag targeted data country choice targeted data country choice,0
Google Is Now Worth $3 Trillion. Should You Buy GOOGL Stock Here?,https://www.barchart.com/story/news/34917158/google-is-now-worth-3-trillion-should-you-buy-googl-stock-here,2025-09-19T13:00:02Z,NVDA,switch market flag open menu switch market flag targeted data country choice targeted data country choice,0
